primaryName,productor_score_mean,productor_score_max,productor_score_std,productor_ganador_oscar_prom,productor_nominado_oscar_prom
K. Raghu Nathan,,,,0.0,0.0
K. Raj,5.8,5.8,,0.0,0.0
K. Raj Srivastava,5.4,5.4,,0.0,0.0
K. Raja Shekhar Reddy,,,,0.0,0.0
K. Rajagopal,7.8,8.1,0.4242640687119283,0.0,0.0
K. Rajagopal Chetty,7.5,7.5,,0.0,0.0
K. Rajeshwar,7.0,7.0,,0.0,0.0
K. Ramakrishnan,5.5,5.5,,0.0,0.0
K. Ramaraj,5.6,5.6,,0.0,0.0
K. Ramaswamy,7.1,7.1,,0.0,0.0
K. Ramesha,,,,0.0,0.0
K. Raveendran Emmanuel,8.0,8.0,,0.0,0.0
K. Ravi,,,,0.0,0.0
K. Ravikumar,4.7,4.7,,0.0,0.0
K. Ravindranathan Nair,7.1375,8.0,0.5680480361981471,0.0,0.0
K. Ryan Jones,7.15,7.3,0.2121320343559638,0.0,0.0
K. Sanjeeva Reddy,4.9,4.9,,0.0,0.0
K. Santhosh Kumar,3.6,3.6,,0.0,0.0
K. Saravanan,,,,0.0,0.0
K. Sasi Kumar,6.4,6.4,,0.0,0.0
K. Sathish,5.8,5.8,,0.0,0.0
K. Satish,,,,0.0,0.0
K. Satkunarajah,,,,0.0,0.0
K. Scott Bell,6.4,6.4,,0.0,0.0
K. Senthamarai Kanna,,,,0.0,0.0
K. Sera Sera,5.949999999999999,7.8,1.5232511669606752,0.0,0.0
K. Shanmughathas,7.5,7.5,,0.0,0.0
K. Shawn Edgar,,,,0.0,0.0
K. Shemeer,,,,0.0,0.0
K. Somashekar,,,,0.0,0.0
K. Sreevarma,,,,0.0,0.0
K. Sridhar Reddy,,,,0.0,0.0
K. Srinivas,,,,0.0,0.0
K. Srinivasulu,3.3,3.3,,0.0,0.0
K. Subash,5.699999999999999,5.8,0.1414213562373093,0.0,0.0
K. Subramanyam,5.1,5.1,,0.0,0.0
K. Sudhakar,,,,0.0,0.0
K. Sundar,6.6,6.6,,0.0,0.0
K. Suresh Kumar,,,,0.0,0.0
K. Thankappan,7.2,7.2,,0.0,0.0
K. Thripurasundari,,,,0.0,0.0
K. Tyler Johnston,,,,0.0,0.0
K. Venkat Rama Reddy,7.4,7.4,,0.0,0.0
K. Venkateswara Rao,7.3500000000000005,8.3,1.3435028842544405,0.0,0.0
K. Venu Gopal,4.3,4.3,,0.0,0.0
K. Vernon Castleton,6.0,6.0,,0.0,0.0
K. Vijay Pandey,,,,0.0,0.0
K. Vijayalakshmi,,,,0.0,0.0
K. Vijayan,6.1,6.1,,0.0,0.0
K. Vimalgeetha,7.25,8.0,1.0606601717798212,0.0,0.0
K. Vinothkumar,,,,0.0,0.0
K. Yogi,5.4,5.4,,0.0,0.0
K. n Rao,7.1,7.1,,0.0,0.0
K.A. Abdul Khadir,6.7,6.7,,0.0,0.0
K.A. Ashok Pai,,,,0.0,0.0
K.A. Bryan,,,,0.0,0.0
K.A. Gopal,9.0,9.0,,0.0,0.0
K.A. Manohari,,,,0.0,0.0
K.A. Robertson Jr.,4.8,4.8,,0.0,0.0
K.A. Suresh,6.9,6.9,,0.0,0.0
K.Arputharajan,,,,0.0,0.0
K.B. Battaglini,5.9,5.9,,0.0,0.0
K.B. Chadha,6.8,6.8,,0.0,0.0
K.B. Chopra,6.8,6.8,,0.0,0.0
K.B. Hari Hara Subramanian,8.333333333333334,9.4,1.1015141094572203,0.0,0.0
K.B. Lamchhane,6.1,6.1,,0.0,0.0
K.B. Madhu,2.9,2.9,,0.0,0.0
K.B. Sareen,7.5,7.5,,0.0,0.0
K.C. Bailey,5.3,5.3,,0.0,0.0
K.C. Bokadia,5.52,6.9,0.8825288340089193,0.0,0.0
K.C. Chean,4.8,4.8,,0.0,0.0
K.C. Cody,4.4,4.4,,0.0,0.0
K.C. Duggan,,,,0.0,0.0
K.C. Goyal,7.6,7.6,,0.0,0.0
K.C. Jones,3.8,3.8,,0.0,0.0
K.C. Joy,6.9,7.5,0.8485281374238575,0.0,0.0
K.C. Khanna,4.4,4.4,,0.0,0.0
K.C. Lim,3.9,3.9,,0.0,0.0
K.C. Moffatt,3.5,3.5,,0.0,0.0
K.C. Narasimha Rao,6.5,6.5,,0.0,0.0
K.C. Norman,8.3,8.3,,0.0,0.0
K.C. Novak,,,,0.0,0.0
K.C. O'Keife,8.1,8.1,,0.0,0.0
K.C. Pandey,,,,0.0,0.0
K.C. Reddy,7.2,7.2,,0.0,0.0
K.C. Schrimpl,4.2,4.2,,0.0,0.0
K.C. Schulberg,,,,0.0,0.0
K.C. Sharma,5.725,7.7,1.152326838556294,0.0,0.0
K.C. Vijay,,,,0.0,0.0
K.C. Warnke,6.0,6.0,,0.0,0.0
K.C. Wong,5.0,5.0,,0.0,0.0
K.C.N. Chandrasekhar,6.68,8.8,1.9382982226685352,0.0,0.0
K.C.N. Mohan,,,,0.0,0.0
K.D. Davison,,,,0.0,0.0
K.D. Hausenfluck,,,,0.0,0.0
K.D. Shorey,6.466666666666666,6.9,0.40414518843273833,0.0,0.0
K.D. Singh,4.5,4.5,,0.0,0.0
K.E. Gnanavelraja,6.176923076923076,8.2,1.5536557385232268,0.0,0.0
K.G. Anil Kumar,6.4,6.4,,0.0,0.0
K.G. Bhatt,7.5,7.6,0.141421356237309,0.0,0.0
K.G. Donovan,5.9,5.9,,0.0,0.0
K.G. George,7.2,7.2,,0.0,0.0
K.G. Pandian,,,,0.0,0.0
K.G. Senthil Kumar,8.3,8.3,,0.0,0.0
K.G. Swamy,,,,0.0,0.0
K.G. Tiwari,5.3,5.3,,0.0,0.0
K.G. Vijaykumar Koori,,,,0.0,0.0
K.G.Jayavel,6.6,6.6,,0.0,0.0
K.G.R. Gowda,,,,0.0,0.0
K.J. Bump,,,,0.0,0.0
K.J. Ganesh,,,,0.0,0.0
K.J. Joseph,6.449999999999999,6.8,0.49497474683058373,0.0,0.0
K.K Muhammedali,3.5,3.5,,0.0,0.0
K.K. Arya,6.2,6.2,,0.0,0.0
K.K. Barrett,4.2,4.2,,0.0,1.0
K.K. Budhia,7.8,7.8,,0.0,0.0
K.K. Dheeraj,4.04,6.3,1.3940349110884325,0.0,0.0
K.K. Gupta,5.3,5.3,,0.0,0.0
K.K. Kiran Gowda,,,,0.0,0.0
K.K. Narayana Das,3.133333333333333,4.3,1.0408329997330663,0.0,0.0
K.K. Omanakuttan,,,,0.0,0.0
K.K. Radhamohan,5.62,6.5,0.5449770637375487,0.0,0.0
K.K. Rajagopal,4.8,4.8,,0.0,0.0
K.K. Rajmohan,5.0,5.0,,0.0,0.0
K.K. Reddy,6.6,6.6,,0.0,0.0
K.K. Singh,5.8,5.8,,0.0,0.0
K.K. Sudhakaran,,,,0.0,0.0
K.K. Talwar,6.4,8.0,1.1860297916438134,0.0,0.0
K.K. Vikraman,5.1,5.1,,0.0,0.0
K.K. Yadav,7.0,7.0,,0.0,0.0
K.L. Bhatia,5.800000000000001,6.9,1.5556349186104044,0.0,0.0
K.L. Chitkara,8.7,8.7,,0.0,0.0
K.L. Lim,4.8,4.8,,0.0,0.0
K.L. Thimmaraju,,,,0.0,0.0
K.L. Wilkins,4.6,4.6,,0.0,0.0
K.L. Young,5.3,5.3,,0.0,0.0
K.L.S.S. Rama Chandra Raju,8.2,8.2,,0.0,0.0
K.Lakshmipathi,,,,0.0,0.0
K.M. Babu,,,,0.0,0.0
K.M. Bhakri,6.266666666666667,7.2,0.8144527815247073,0.0,0.0
K.M. Eckstein,6.5,6.7,0.2828427124746193,0.0,0.0
K.M. Jamison,7.3,7.3,,0.0,0.0
K.M. Lo,,,,0.0,0.0
K.M. Lokesh,,,,0.0,0.0
K.M. Nanjundeswara,,,,0.0,0.0
K.M. Rahman,,,,0.0,0.0
K.M. Rai,7.15,7.9,1.0606601717798212,0.0,0.0
K.M. Rajendra,5.7,5.7,,0.0,0.0
K.M. Rathnakar,,,,0.0,0.0
K.M. Shankar,6.4,6.4,,0.0,0.0
K.M. Somasundarappa,,,,0.0,0.0
K.M. Surendran,5.4,5.4,,0.0,0.0
K.M. Vasudeva Rao,,,,0.0,0.0
K.M. Yeung,2.6,2.6,,0.0,0.0
K.M.A. Rahim,6.9,6.9,,0.0,0.0
K.M.V. Linga Prasad,,,,0.0,0.0
K.N. Narayan,8.05,8.1,0.07071067811865388,0.0,0.0
K.N. Sampath,5.4,5.4,,0.0,0.0
K.N. Sasidharan,7.8,7.8,,0.0,0.0
K.N. Srilakshmi,5.4,5.4,,0.0,0.0
K.N. Subbayya,8.2,8.2,,0.0,0.0
K.N. Suriyakala,,,,0.0,0.0
K.N. Yogesh,,,,0.0,0.0
K.N.S. Prasad,6.8,6.8,,0.0,0.0
K.O. Ramaraju,,,,0.0,0.0
K.P. Cheung,5.1000000000000005,5.7,0.7937253933193772,0.0,0.0
K.P. Ganesh,,,,0.0,0.0
K.P. Gowri Sekar,,,,0.0,0.0
K.P. Hari,7.9,7.9,,0.0,0.0
K.P. Jayasankar,,,,0.0,0.0
K.P. Johar,,,,0.0,0.0
K.P. Johny,,,,0.0,0.0
K.P. Kottarakara,5.6,6.8,0.9486832980505135,0.0,0.0
K.P. Sasi,7.2,7.2,,0.0,0.0
K.P. Singh,5.766666666666667,8.0,1.5870307705481534,0.0,0.0
K.P. Srikanth,6.725,7.9,0.8693867570496653,0.0,0.0
K.P. Thomas,,,,0.0,0.0
K.P. Unnikrishnan,4.7,4.7,,0.0,0.0
K.P. Venu,,,,0.0,0.0
K.P.Lokanath,,,,0.0,0.0
K.R. Devmani,,,,0.0,0.0
K.R. Ganesh,,,,0.0,0.0
K.R. Gangadharan,6.533333333333333,8.6,1.5451537140362437,0.0,0.0
K.R. Girish,,,,0.0,0.0
K.R. Harish,5.933333333333334,7.3,1.20968315410827,0.0,0.0
K.R. Kannan,,,,0.0,0.0
K.R. Krishnakumari,,,,0.0,0.0
K.R. Manoj,6.4,6.4,,0.0,0.0
K.R. Naveen Kumar,,,,0.0,0.0
K.R. Padma,,,,0.0,0.0
K.R. Rajappan,,,,0.0,0.0
K.R. Vijaya,6.9,6.9,,0.0,0.0
K.R. Vishwaa,,,,0.0,0.0
K.R.G.,4.4,4.4,,0.0,0.0
K.R.P.,,,,0.0,0.0
K.S. Arun,6.9,6.9,,0.0,0.0
K.S. Ashok,,,,0.0,0.0
K.S. Devraju,,,,0.0,0.0
K.S. Dushyanth,5.95,8.3,3.3234018715767735,0.0,0.0
K.S. Gopalakrishnan,7.0,7.0,,0.0,0.0
K.S. Hemraj,,,,0.0,0.0
K.S. Hora,7.8,7.8,,0.0,0.0
K.S. Indira Lankesh,7.5,7.5,,0.0,0.0
K.S. Malhotra,,,,0.0,0.0
K.S. Murthy,,,,0.0,0.0
K.S. Narasimhan,5.6,5.6,,0.0,0.0
K.S. Narayan,,,,0.0,0.0
K.S. Prasad,8.6,8.6,,0.0,0.0
K.S. Rama Rao,6.783333333333334,8.1,0.9768533279067146,0.0,0.0
K.S. Ramarao,6.8,6.8,,0.0,0.0
K.S. Ramesh,3.3,3.3,,0.0,0.0
K.S. Ravikumar,,,,0.0,0.0
K.S. Sabarinathan,7.1,7.1,,0.0,0.0
K.S. Sacchidananda,,,,0.0,0.0
K.S. Sankara Rao,,,,0.0,0.0
K.S. Sethumadhavan,6.6,6.6,,0.0,0.0
K.S. Sinish,,,,0.0,0.0
K.S. Sivaraman,5.9,6.0,0.1414213562373093,0.0,0.0
K.S. Sreenivasan,6.0,6.0,0.0,0.0,0.0
K.S. Srinivasan,6.3,6.8,0.7071067811865476,0.0,0.0
K.S. Thorat,,,,0.0,0.0
K.S. Thurai,7.1,8.7,2.2627416997969516,0.0,0.0
K.S. Usha Rao,7.5,7.5,,0.0,0.0
K.S.K. Arumugam,,,,0.0,0.0
K.S.K. Karthikeyan,,,,0.0,0.0
K.S.K. Kumaran,,,,0.0,0.0
K.S.K. Sankara Subramaniam,,,,0.0,0.0
K.S.L. Swamy,8.45,8.7,0.3535533905932738,0.0,0.0
K.S.R. Moorthy,6.6,6.6,,0.0,0.0
K.SivaSankaraRao,,,,0.0,0.0
K.T. Ajayan,8.6,8.6,,0.0,0.0
K.T. Anand Kumar,2.4,2.4,,0.0,0.0
K.T. Kunjumon,6.742857142857143,7.8,0.6900655593423543,0.0,0.0
K.T. Rajeev,,,,0.0,0.0
K.T. Ramakrishnan,8.6,8.6,,0.0,0.0
K.T. Veeresh Gowda,,,,0.0,0.0
K.V. Abdul Nasar,,,,0.0,0.0
K.V. Abraham,7.5,7.5,,0.0,0.0
K.V. Durai,,,,0.0,0.0
K.V. Jayaram,,,,0.0,0.0
K.V. Kurien,7.2,7.2,,0.0,0.0
K.V. Manjunath,,,,0.0,0.0
K.V. Mohanan,5.9,5.9,,0.0,0.0
K.V. Prakash,,,,0.0,0.0
K.V. Rajamahi,,,,0.0,0.0
K.V. Rama Rao,5.4,5.4,,0.0,0.0
K.V. Satya Prakash,7.5,7.5,,0.0,0.0
K.V. Sridhar Reddy,6.8,6.8,,0.0,0.0
K.V. Subramani,4.2,4.2,,0.0,0.0
K.V. Suresh,,,,0.0,0.0
K.V. Vijayan,6.7,6.7,,0.0,0.0
K.V.V. Arthanari,7.9,7.9,,0.0,0.0
K.V.V. Satyanarayana,6.466666666666666,8.2,1.9857828011475307,0.0,0.0
K.Y. Lim,4.34375,6.2,0.7797168289406952,0.0,0.0
K.Z. Sheth,6.8,6.8,,0.0,0.0
KB Pugliese,,,,0.0,0.0
KC Carson,,,,0.0,0.0
KC Chuan,7.2,7.2,,0.0,0.0
KC Contrevida,,,,0.0,0.0
KC Reghunath,,,,0.0,0.0
KJ Balamanimarbhan,,,,0.0,0.0
KJ Rothweiler,,,,0.0,0.0
KN Sivankuttan,,,,0.0,0.0
KR,,,,0.0,0.0
KSI,,,,0.0,0.0
KT Kent,4.066666666666666,5.0,0.8082903768654758,0.0,0.0
KT Tiangco,5.8,5.8,,0.0,0.0
KV Abdul Nazar,,,,0.0,0.0
KV Dhillon,7.6,7.6,,0.0,0.0
KV Shashidhar,,,,0.0,0.0
Ka Bo Ng,6.8,6.8,,0.0,0.0
Ka Hee Wong,5.85,6.4,0.4123105625617661,0.0,0.0
Ka Man Wan,6.5,6.5,,0.0,0.0
Ka Wai Katherine Lee,,,,0.0,0.0
Ka-Chuen Wong,6.5,6.5,,0.0,0.0
Ka-Fai Wai,6.3307692307692305,7.2,0.6897937261351286,0.0,0.0
Ka-Foo Lau,5.449999999999999,6.1,0.919238815542512,0.0,0.0
Ka-Ho Chan,5.7,6.0,0.43588989435406733,0.0,0.0
Ka-Kit Choi,4.4,4.4,,0.0,0.0
Ka-Leung Ng,6.2,6.2,,0.0,0.0
Ka-Tung Lam,6.25,6.5,0.3535533905932738,0.0,0.0
Ka-Yan Leung,3.6999999999999997,5.1,1.2288205727444506,0.0,0.0
Kaalyan Bysani,,,,0.0,0.0
Kaamel Hasaun,,,,0.0,0.0
Kaan Arici,,,,0.0,0.0
Kaan Atilla Taskin,,,,0.0,0.0
Kaan Ege,5.8,5.8,,0.0,0.0
Kaan Karaca,4.6,4.6,,0.0,0.0
Kaan Korkmaz,6.6,6.6,,0.0,0.0
Kaan Kural,7.2,7.2,,0.0,0.0
Kaan Müjdeci,7.3,7.3,,0.0,0.0
Kaan Songun,5.7,5.7,,0.0,0.0
Kaan Yildirim,5.8,5.8,,0.0,0.0
Kaanchan Adhikari,7.1,7.1,,0.0,0.0
Kaanchan Adhikkari,5.9,6.0,0.14142135623730995,0.0,0.0
Kaandee Kana,7.8,7.8,,0.0,0.0
Kaare Hersoug,,,,0.0,0.0
Kaare Skard,,,,0.0,0.0
Kaare Storemyr,5.6000000000000005,5.9,0.30000000000000004,0.0,0.0
Kaare Vassenden,,,,0.0,0.0
Kaari Autry,,,,0.0,0.0
Kaarina Gould,,,,0.0,0.0
Kaarle Aho,6.54074074074074,7.7,0.6968386079889989,0.0,0.0
Kaarthekeyen Santhanam,6.0200000000000005,7.2,0.9679876032264051,0.0,0.0
Kaat Beels,,,,0.0,0.0
Kaat Camerlynck,6.466666666666666,7.1,0.6027713773341704,0.0,0.0
Kaat Cleenewerck,6.7,6.7,,0.0,0.0
Kaata Sakamoto,6.9,6.9,,0.0,0.0
Kabagambe Jude,,,,0.0,0.0
Kabat Esosa Egbon,,,,0.0,0.0
Kaberi Chatterjee,,,,0.0,0.0
Kabilan Plondran,8.149999999999999,8.2,0.07071067811865388,0.0,0.0
Kabin Shakya,8.2,8.2,,0.0,0.0
Kabir Ahuja,,,,0.0,0.0
Kabir Anwar,,,,0.0,0.0
Kabir Bhatia,5.9,6.4,0.360555127546399,0.0,0.0
Kabir Chibber,,,,0.0,0.0
Kabir Das,,,,0.0,0.0
Kabir Jaskirat,,,,0.0,0.0
Kabir Khan,8.1,8.1,,0.0,0.0
Kabir Sehgal,8.8,8.8,,0.0,0.0
Kabir Singh Chowdhry,6.2,6.2,,0.0,0.0
Kabita Patra,,,,0.0,0.0
Kabita Ramchiyari,,,,0.0,0.0
Kacey Arnold,7.0,7.0,,0.0,0.0
Kacey Cox,8.1,8.1,,0.0,0.0
Kacey Samiee,6.8,6.8,,0.0,0.0
Kaci Ferguson,,,,0.0,0.0
Kacie Lehner,3.8,3.8,,0.0,0.0
Kacie Newport,7.4,7.4,,0.0,0.0
Kacim Steets,6.0,6.8,1.1313708498984758,0.0,0.0
Kacper Anuszewski,3.3,3.3,,0.0,0.0
Kacper Jarecki,7.7,7.7,,0.0,0.0
Kacper Skowron,2.8,2.8,,0.0,0.0
Kacy Andrews,4.966666666666667,5.4,0.5131601439446882,0.0,0.0
Kacy Boccumini,,,,0.0,0.0
Kadaru Nagabhushanam,7.5,8.7,1.697056274847714,0.0,0.0
Kadazia Allen-Perry,,,,0.0,0.0
Kaddipudi Chandru,6.55,7.5,1.3435028842544405,0.0,0.0
Kade Moir,,,,0.0,0.0
Kade Wise,,,,0.0,0.0
Kadegiya Rati,9.0,9.0,,0.0,0.0
Kaden Fralick,,,,0.0,0.0
Kaden Peter Wilson,,,,0.0,0.0
Kader Attia,,,,0.0,0.0
Kadhal Dhandapani,3.8,3.8,,0.0,0.0
Kadhy Toure,,,,0.0,0.0
Kadi Tsang,,,,0.0,0.0
Kadir Akgün,4.5,5.0,0.7071067811865476,0.0,0.0
Kadir Albas,5.0,6.6,2.2627416997969516,0.0,0.0
Kadir Alim Kocabekir,6.0,6.0,,0.0,0.0
Kadir Dogulu,,,,0.0,0.0
Kadir Gulnahar,4.5,4.5,,0.0,0.0
Kadir Kesemen,5.386363636363637,7.6,1.0872838392922741,0.0,0.0
Kadir Sarac,7.2,7.2,,0.0,0.0
Kadir Sözen,6.242857142857143,7.7,0.8541216596737314,0.0,0.0
Kadir Turgut,5.1466666666666665,8.1,1.2662007612602717,0.0,0.0
Kadiri Venkata Reddy,8.166666666666666,8.2,0.057735026918962117,0.0,0.0
Kadiyala Subrahmanyam,4.7,4.7,,0.0,0.0
Kadiyam Ramesh,,,,0.0,0.0
Kado,3.2,3.2,,0.0,0.0
Kadour Naimi,6.7,6.7,,0.0,0.0
Kadri Mahmoud,,,,0.0,0.0
Kadri Yurdatap,5.316,8.6,1.2048134752749413,0.0,0.0
Kaduluri Chella Reddy,6.8,6.8,,0.0,0.0
Kadur Umesh,,,,0.0,0.0
Kae Bahar,7.8,8.2,0.5656854249492372,0.0,0.0
Kae Brown,6.35,6.5,0.21213203435596445,0.0,0.0
Kaegan Alazander Blaq,,,,0.0,0.0
Kaeko Sakamoto,5.75,6.4,0.9192388155425123,0.0,0.0
Kaelais Beaumier,,,,0.0,0.0
Kaeleb Hernandez,,,,0.0,0.0
Kaelem Von Camper,,,,0.0,0.0
Kaer Vanice,6.8,7.7,0.7937253933193772,0.0,0.0
Kaew Tavoranon,,,,0.0,0.0
Kaff Eine,,,,0.0,0.0
Kafi Dixon,,,,0.0,0.0
Kagan Daldal,6.5,6.5,,0.0,0.0
Kagan Erturan,5.1,5.1,,0.0,0.0
Kagan Olgunturk,,,,0.0,0.0
Kagaya Yutaka,6.1,6.1,,0.0,0.0
Kagiso Lediga,6.14,8.0,1.1588787684654505,0.0,0.0
Kagiso Modupe,7.2,7.2,,0.0,0.0
Kah-Wai Lim,4.766666666666667,6.4,1.6502525059315418,0.0,0.0
Kahane Corn Cooperman,7.8,7.8,0.0,0.0,0.0
Kahil Dotay,,,,0.0,0.0
Kahlik Burton,,,,0.0,0.0
Kahlil Dreyfus Zaarour,6.199999999999999,7.6,1.9798989873223325,0.0,0.0
Kahlil Hudson,7.4,7.4,,0.0,0.0
Kahlil Joseph,7.4,7.4,,0.0,0.0
Kahlil Maskati,,,,0.0,0.0
Kahlil Silver,5.95,6.5,0.7778174593052021,0.0,0.0
Kaho Song,5.0,5.0,,0.0,0.0
Kahori Higashi,,,,0.0,0.0
Kai Alexander,6.0,6.0,,0.0,0.0
Kai Barry,6.1,6.1,,0.0,0.0
Kai Blackwood,3.4,3.4,,0.0,0.0
Kai Bowe,,,,0.0,0.0
Kai Cheng,,,,0.0,0.0
Kai Chuan Lin,,,,0.0,0.0
Kai Cole,6.95,7.0,0.0707106781186545,0.0,0.0
Kai De Mello-Folsom,8.3,8.3,,0.0,0.0
Kai Edmund Bogatzki,3.9,3.9,,0.0,0.0
Kai Ehlers,,,,0.0,0.0
Kai Ephron,5.8,6.5,0.9899494936611668,0.0,0.0
Kai Freyleue,,,,0.0,0.0
Kai Fung,6.0,6.0,,0.0,0.0
Kai Hall,,,,0.0,0.0
Kai Hasson,6.4,6.4,,0.0,0.0
Kai Hattermann,,,,0.0,0.0
Kai Heino,,,,0.0,0.0
Kai Inglis,,,,0.0,0.0
Kai Jacob Cohan,8.0,8.0,,0.0,0.0
Kai Jia,,,,0.0,0.0
Kai Jones,,,,0.0,0.0
Kai Kazi,,,,0.0,0.0
Kai Kuntola,,,,0.0,0.0
Kai Künnemann,5.96,7.0,1.1823705003085963,0.0,0.0
Kai Laigo,,,,0.0,0.0
Kai Li,5.4,5.4,,0.0,0.0
Kai Lillie,5.4,5.4,,0.0,0.0
Kai Lin,,,,0.0,0.0
Kai Maurer,4.0,4.0,,0.0,0.0
Kai Morgan,7.7,7.7,,0.0,0.0
Kai Münch,,,,0.0,0.0
Kai Naumann,,,,0.0,0.0
Kai Nordberg,6.230769230769231,7.3,0.8035179062354648,0.0,0.0
Kai Oliver Bohnke,,,,0.0,0.0
Kai Pan,,,,0.0,0.0
Kai Pflaume,8.8,8.8,,0.0,0.0
Kai Reimer-Watts,,,,0.0,0.0
Kai Schröter,,,,0.0,0.0
Kai Sitter,,,,0.0,0.0
Kai Smagalski,5.2,5.2,,0.0,0.0
Kai Staats,,,,0.0,0.0
Kai Steinmetz,,,,0.0,0.0
Kai Winikka,,,,0.0,0.0
Kai Xiao,6.9,6.9,,0.0,0.0
Kai Xu,,,,0.0,0.0
Kai Zastrow,8.433333333333332,9.2,0.6806859285554038,0.0,0.0
Kai Zhu,,,,0.0,0.0
Kai-Alexander Moslé,7.4,7.4,,0.0,0.0
Kai-Cheong Chung,4.5,4.5,,0.0,0.0
Kai-Cheung Chung,5.8,6.7,0.9345230512584125,0.0,0.0
Kai-Chi Yuen,4.5,4.5,,0.0,0.0
Kai-Jae Wang,7.3,7.3,,0.0,0.0
Kai-Man Tin,4.86,5.3,0.2509980079602227,0.0,0.0
Kai-Ming Cheng,5.0,5.0,,0.0,0.0
Kai-Ming Lai,5.125,5.7,0.5678908345800274,0.0,0.0
Kai-Mu Lo,7.3,7.3,,0.0,0.0
Kai-Ning Liu,4.6,4.6,,0.0,0.0
Kai-Pang Ma,,,,0.0,0.0
Kai-Ping Cheung,4.8769230769230765,6.2,0.9739557195220653,0.0,0.0
Kai-Roger Grueneke,,,,0.0,0.0
Kai-Syuan Tzeng,5.1,5.1,,0.0,0.0
Kai-Tien Hua,5.8,5.8,,0.0,0.0
Kai-Uwe Wedel,,,,0.0,0.0
Kai-Wing Ho,,,,0.0,0.0
Kai-chen Han,,,,0.0,0.0
Kaia Lavender,7.4,7.4,,0.0,0.0
Kaichiro Furata,6.3,6.3,,0.0,0.0
Kaichirô Nohara,,,,0.0,0.0
Kaidi Zhan,,,,0.0,0.0
Kaie Klaassen,,,,0.0,0.0
Kaie-Ene Rääk,6.609090909090909,8.0,0.8467048428520358,0.0,0.0
Kaige Chen,7.300000000000001,7.4,0.1414213562373093,0.0,0.0
Kaihei Shiota,5.6000000000000005,6.6,1.0535653752852738,0.0,0.0
Kaija Helweg,,,,0.0,0.0
Kaikala Satyanarayana,7.1,7.1,,0.0,0.0
Kaila York,4.716666666666667,6.8,1.307542223664944,0.0,0.0
Kailan Welham,,,,0.0,0.0
Kailash Kapoor,4.6,4.6,,0.0,0.0
Kailash Kaushik,,,,0.0,0.0
Kailash Pal,,,,0.0,0.0
Kailash Sharma,7.0,7.0,,0.0,0.0
Kailee McGee,5.6,5.6,,0.0,0.0
Kailee McGuire,,,,0.0,0.0
Kailey Brackett,7.3,7.3,,0.0,0.0
Kailey Kaufman,,,,0.0,0.0
Kailey McKee,,,,0.0,0.0
Kailey Rav,5.0,5.0,,0.0,0.0
Kailin Rojas-Echeverria,,,,0.0,0.0
Kailuo Liu,5.45,6.2,0.5802298395176407,0.0,0.0
Kaily Smith Westbrook,5.6,5.6,,0.0,0.0
Kailyn Shaffer,,,,0.0,0.0
Kaiming Xu,6.1,6.8,0.9899494936611665,0.0,0.0
Kaiming Yang,7.0,7.0,,0.0,0.0
Kain Baigent,,,,0.0,0.0
Kainan Eldar,,,,0.0,0.0
Kainan Zheng,6.9,6.9,,0.0,0.0
Kaine Harling,5.3,5.3,,0.0,0.0
Kainong Li,,,,0.0,0.0
Kairbekov Bakhyt,6.3,6.3,,0.0,0.0
Kaisa 'Kaika' Astikainen,,,,0.0,0.0
Kaisa Kriek,6.3,6.3,,0.0,0.0
Kaisa Näreranta,,,,0.0,0.0
Kaishav Arora,4.9,4.9,,0.0,0.0
Kaishuai Feng,5.433333333333334,6.3,1.026320287889377,0.0,0.0
Kaisla Viitala,5.8,5.8,,0.0,0.0
Kaiti Wallen,,,,0.0,0.0
Kaitlin McMullen,,,,0.0,0.0
Kaitlin Meelia,1.3,1.3,,0.0,0.0
Kaitlin Smith,8.8,8.8,,0.0,0.0
Kaitlyn Boxall,,,,0.0,0.0
Kaitlyn Krikorian,,,,0.0,0.0
Kaitlyn Leigh Ingram,,,,0.0,0.0
Kaitlyn Regehr,6.9,6.9,,0.0,0.0
Kaitlyn Summerill,,,,0.0,0.0
Kaitlyn Valenzuela,,,,0.0,0.0
Kaitlynde Robison,4.7,4.7,,0.0,0.0
Kaitlynn Kopp,,,,0.0,0.0
Kaitlynn Waterfield,,,,0.0,0.0
Kaity Nielson,5.1,5.1,,0.0,0.0
Kaitzu Hsiao,,,,0.0,0.0
Kaiwen Zhang,,,,0.0,0.0
Kaiwen Zhao,4.4,4.4,,0.0,0.0
Kaixin Yang,,,,0.0,0.0
Kaiyang Jiang,5.3,5.3,,0.0,0.0
Kaiying Zhang,,,,0.0,0.0
Kaiyu Wen,,,,0.0,0.0
Kaizô Hayashi,6.6000000000000005,7.4,0.768114574786861,0.0,0.0
Kaj Ellertsson,2.8,2.8,,0.0,0.0
Kaj Holmberg,5.68,6.8,0.9554521907918202,0.0,0.0
Kaj Larsen,7.4,7.4,,0.0,0.0
Kaja Elise Olsen,5.7,5.7,,0.0,0.0
Kaja Maideen,4.666666666666667,5.8,1.3316656236958784,0.0,0.0
Kaja Martin,6.1,6.1,,0.0,0.0
Kaja Wolffers,5.93,6.5,0.4164666186436129,0.0,0.0
Kajal Bhattacharya,7.7,7.7,,0.0,0.0
Kajal Choudhury,7.9,7.9,,0.0,0.0
