primaryName,director_score_mean,director_score_max,director_score_std,director_ganador_oscar_prom,director_nominado_oscar_prom
Sandro Kakabadze,,,,0.0,0.0
Sandro Klopfstein,,,,0.0,0.0
Sandro Lai,6.8,6.8,,0.0,0.0
Sandro Meneses Potosí,6.4,6.4,,0.0,0.0
Sandro Neiva,,,,0.0,0.0
Sandro Petraglia,7.4,7.4,,0.0,0.0
Sandro Ravagnani,1.8,1.8,,0.0,0.0
Sandro Schreiber,,,,0.0,0.0
Sandro Serpa,6.75,7.0,0.3535533905932738,0.0,0.0
Sandro Ventura,4.666666666666667,6.0,1.73877351409933,0.0,0.0
Sandro Zollinger,,,,0.0,0.0
Sandro da Rocha,5.2,5.2,,0.0,0.0
Sandu Negrea,,,,0.0,0.0
Sandy,,,,0.0,0.0
Sandy Amerio,,,,0.0,0.0
Sandy Arena,5.6,5.6,,0.0,0.0
Sandy Boikian,7.15,7.6,0.6363961030678921,0.0,0.0
Sandy Chronopoulos,6.8,6.8,,0.0,0.0
Sandy Chukhadarian,2.8,2.8,,0.0,0.0
Sandy Cioffi,8.9,8.9,,0.0,0.0
Sandy Collora,5.8,5.8,,0.0,0.0
Sandy Crichton,,,,0.0,0.0
Sandy Cummings,,,,0.0,0.0
Sandy Emma,,,,0.0,0.0
Sandy Es Mariano,,,,0.0,0.0
Sandy Harbutt,6.3,6.3,,0.0,0.0
Sandy Howard,5.333333333333333,5.6,0.3055050463303891,0.0,0.0
Sandy Jack,7.9,7.9,,0.0,0.0
Sandy Jimenez,9.5,9.5,,0.0,0.0
Sandy K. Boone,7.0,7.0,,0.0,0.0
Sandy Kennedy,,,,0.0,0.0
Sandy King,8.2,8.2,,0.0,0.0
Sandy Lynn Smith,4.6,4.6,,0.0,0.0
Sandy McLeod,7.5,7.5,,0.0,0.0
Sandy Mortimer,,,,0.0,0.0
Sandy Oliveri,6.4,6.4,,0.0,0.0
Sandy Robson,4.5,4.5,,0.0,0.0
Sandy Smolan,6.433333333333334,7.1,0.7023769168568494,0.0,0.0
Sandy Suwardi Hasan,6.85,7.6,1.0606601717798212,0.0,0.0
Sandy Tung,5.2625,6.2,0.9855201672213513,0.0,0.0
Sandy Whitelaw,5.7,5.7,,0.0,0.0
Sandy Wilson,6.066666666666666,6.6,0.6806859285554046,0.0,0.0
Sanedria Potter-Holt,,,,0.0,0.0
Saneesh Kunjukunju,,,,0.0,0.0
Saneesh Sukumaran,,,,0.0,0.0
Sanela K. Crnovic,,,,0.0,0.0
Sanela Salketic,6.2,6.2,,0.0,0.0
Sanele Zulu,7.2,7.2,,0.0,0.0
Sanelle Sibanda,7.8,8.0,0.2828427124746193,0.0,0.0
Sanfeer K,,,,0.0,0.0
Sanford Fleishman,,,,0.0,0.0
Sanford Lewis,,,,0.0,0.0
Sanford Sternshein,,,,0.0,0.0
Sang Eun Lee,,,,0.0,0.0
Sang Gyu Ri,6.0,6.0,,0.0,0.0
Sang H. Kim,6.8,6.8,,0.0,0.0
Sang Jun Park,5.7,5.7,0.0,0.0,0.0
Sang Lung,5.7,5.7,,0.0,0.0
Sang Siu,5.75,6.2,0.636396103067893,0.0,0.0
Sang Won Oh,,,,0.0,0.0
Sang-Beom Gu,,,,0.0,0.0
Sang-Beom Koo,,,,0.0,0.0
Sang-Eoon Han,,,,0.0,0.0
Sang-Ho Lee,6.800000000000001,6.9,0.14142135623730995,0.0,0.0
Sang-Hun Park,,,,0.0,0.0
Sang-Hwa Kim,6.4,6.4,,0.0,0.0
Sang-Hwa Lee,9.1,9.1,,0.0,0.0
Sang-Hyeuk Kim,,,,0.0,0.0
Sang-Hyo Yook,6.36,7.3,0.8294576541331087,0.0,0.0
Sang-Jin Kim,5.76,6.9,0.8126773310757748,0.0,0.0
Sang-Seok Kim,,,,0.0,0.0
Sang-chan Kim,6.25,6.3,0.0707106781186545,0.0,0.0
Sang-deok Lee,5.7,6.0,0.4242640687119283,0.0,0.0
Sang-gi Lee,6.2,6.2,,0.0,0.0
Sang-gon Yoo,4.9,5.6,0.9899494936611658,0.0,0.0
Sang-guk Nam,6.0,6.0,,0.0,0.0
Sang-ho Park,6.75,6.9,0.21213203435596475,0.0,0.0
Sang-hoon Ahn,6.175,6.8,0.42720018726587644,0.0,0.0
Sang-hoon Choi,5.125,7.0,1.4997221964972935,0.0,0.0
Sang-hoon Lee,6.35,7.2,1.202081528017131,0.0,0.0
Sang-hun Han,,,,0.0,0.0
Sang-hun Mun,,,,0.0,0.0
Sang-hun Oh,5.800000000000001,5.9,0.14142135623730995,0.0,0.0
Sang-il Lee,6.45,7.2,0.9823441352194251,0.0,0.0
Sang-in Cheon,,,,0.0,0.0
Sang-in Lee,6.4,6.4,,0.0,0.0
Sang-kook Sim,7.4,7.4,,0.0,0.0
Sang-man Kim,6.233333333333333,6.7,0.6429100507328638,0.0,0.0
Sang-min Lee,5.3,5.3,,0.0,0.0
Sang-min Park,,,,0.0,0.0
Sang-min So,6.1,6.1,,0.0,0.0
Sang-rok Choo,,,,0.0,0.0
Sang-tae Ahn,,,,0.0,0.0
Sang-wan Park,6.6,6.6,,0.0,0.0
Sang-woo Kim,6.5,6.5,,0.0,0.0
Sang-woo Lee,5.966666666666667,6.7,0.5313952882562588,0.0,0.0
Sang-wook Yu,6.45,7.6,1.0148891565092217,0.0,0.0
Sang-yeol Baek,5.8,5.8,,0.0,0.0
Sang-yeol Hyeon,,,,0.0,0.0
Sang-yoon Lim,6.6,6.6,,0.0,0.0
SangJin Ko,,,,0.0,0.0
Sanga Kumar,,,,0.0,0.0
Sangam Biswal,,,,0.0,0.0
Sange Dorjee Thongdok,7.4,7.4,,0.0,0.0
Sangeet Sagar,,,,0.0,0.0
Sangeeta,3.9,4.6,0.6999999999999997,0.0,0.0
Sangeeta Datta,6.1,6.1,,0.0,0.0
Sangeeta Nambiar,7.0,7.0,,0.0,0.0
Sangeeth P. Rajan,,,,0.0,0.0
Sangeeth Sagar,,,,0.0,0.0
Sangeeth Sivan,5.363636363636363,8.4,1.553880772307018,0.0,0.0
Sangeetha Balachandran,,,,0.0,0.0
Sanghak Lee,,,,0.0,0.0
Sanghamitra Chaudhuri,5.966666666666666,6.9,0.8621678104251708,0.0,0.0
Sanghamitra Choudhuri,3.3,3.3,,0.0,0.0
Sanghamitra Chowdhury,6.75,8.2,2.0506096654409878,0.0,0.0
Sanghita Banerjee,6.7,6.7,,0.0,0.0
Sanghoon Lee,8.1,8.1,,0.0,0.0
Sanghun Park,7.5,7.5,,0.0,0.0
Sangita Iyer,7.6,7.6,,0.0,0.0
Sangjin Choi,,,,0.0,0.0
Sangjin Kim,6.5,6.5,,0.0,0.0
Sangman Hong,,,,0.0,0.0
Sangmin Lee,5.3,5.3,,0.0,0.0
Sangram Bishowal,,,,0.0,0.0
Sangram Biswas,,,,0.0,0.0
Sangramsinh Gaikwad,7.4,7.4,,0.0,0.0
Sangseok Kim,,,,0.0,0.0
Sangsoo Ryoo,,,,0.0,0.0
Sangwoo Kang,6.9,6.9,,0.0,0.0
Sangyeoun Bang,,,,0.0,0.0
Sani Elhadj Magori,,,,0.0,0.0
Sani Montahuano,,,,0.0,0.0
Sani Usman,,,,0.0,0.0
Sania Jhankar,8.4,8.4,,0.0,0.0
Sanif Olek,5.0,5.0,,0.0,0.0
Sanil Kalathil,4.6,4.6,,0.0,0.0
Sanin Cherques,5.8,6.3,0.7071067811865476,0.0,0.0
Saniyat,5.6,5.6,,0.0,0.0
Sanja Savic,8.25,8.8,0.7778174593052023,0.0,0.0
Sanja Zdjelar,7.4,7.4,,0.0,0.0
Sanja Zivkovic,5.7,5.7,,0.0,0.0
Sanjana Anne,,,,0.0,0.0
Sanjana Reddy,5.3,5.3,,0.0,0.0
Sanjar Osmonbekov,,,,0.0,0.0
Sanjay,,,,0.0,0.0
Sanjay Abeer,,,,0.0,0.0
Sanjay Agarwal,,,,0.0,0.0
Sanjay Amar,6.0,6.1,0.141421356237309,0.0,0.0
Sanjay Arora,6.85,7.0,0.2121320343559638,0.0,0.0
Sanjay Barnela,,,,0.0,0.0
Sanjay Bharathi,4.6,4.6,,0.0,0.0
Sanjay Bharti,,,,0.0,0.0
Sanjay Bhasin,,,,0.0,0.0
Sanjay Chhel,4.166666666666667,5.3,1.0598742063723097,0.0,0.0
Sanjay D. Singh,6.3,6.3,,0.0,0.0
Sanjay Das,,,,0.0,0.0
Sanjay Dayma,6.6,6.6,,0.0,0.0
Sanjay Deyali,8.3,8.3,,0.0,0.0
Sanjay F. Gupta,5.8,5.8,,0.0,0.0
Sanjay F. Sharma,6.0,6.0,,0.0,0.0
Sanjay Gadhvi,5.414285714285714,6.6,0.9154754164341268,0.0,0.0
Sanjay Guha,,,,0.0,0.0
Sanjay Gupta,5.590909090909091,7.2,0.8642390241762344,0.0,0.0
Sanjay Jadhav,6.822222222222222,8.1,0.7917982346813133,0.0,0.0
Sanjay Jha,6.3,6.3,,0.0,0.0
Sanjay Kak,8.066666666666666,9.0,0.8082903768654768,0.0,0.0
Sanjay Karlapudi,,,,0.0,0.0
Sanjay Kartik,5.1,5.1,,0.0,0.0
Sanjay Khan,5.6,5.6,0.0,0.0,0.0
Sanjay Khandelwal,5.74,7.7,1.9256167843057455,0.0,0.0
Sanjay Khanna,4.9,6.0,0.7280109889280517,0.0,0.0
Sanjay Kumar,,,,0.0,0.0
Sanjay Leela Bhansali,7.088888888888889,8.1,0.834332734052255,0.0,0.0
Sanjay Londhe,8.6,8.6,,0.0,0.0
Sanjay M Bhatia,5.2,5.2,,0.0,0.0
Sanjay M. Khanduri,5.9,7.3,1.9798989873223334,0.0,0.0
Sanjay Madhavrao,,,,0.0,0.0
Sanjay Memane,9.0,9.0,,0.0,0.0
Sanjay Mengar,8.2,8.2,,0.0,0.0
Sanjay Narayanan,,,,0.0,0.0
Sanjay Nayak,7.625,8.9,1.2038133853162905,0.0,0.0
Sanjay Niranjan,4.7,6.0,1.8384776310850235,0.0,0.0
Sanjay Patel,7.1,7.1,,0.0,0.0
Sanjay Patil,6.4,6.4,,0.0,0.0
Sanjay Prasad,,,,0.0,0.0
Sanjay Punjabi,,,,0.0,0.0
Sanjay Puran Singh Chauhan,6.65,7.0,0.49497474683058307,0.0,0.0
Sanjay Raheja,,,,0.0,0.0
Sanjay Ram,,,,0.0,0.0
Sanjay Rawal,7.333333333333333,7.9,0.49328828623162513,0.0,0.0
Sanjay Reddy Bangarapu,,,,0.0,0.0
Sanjay Rituraj,,,,0.0,0.0
Sanjay Saksena,,,,0.0,0.0
Sanjay Sharan,,,,0.0,0.0
Sanjay Sharma,4.8999999999999995,7.7,2.0726794252850587,0.0,0.0
Sanjay Shastri,,,,0.0,0.0
Sanjay Sheri,,,,0.0,0.0
Sanjay Shrivastav,,,,0.0,0.0
Sanjay Shrivastava,,,,0.0,0.0
Sanjay Singh,5.050000000000001,5.4,0.49497474683058373,0.0,0.0
Sanjay Singh Negi,6.1,6.1,,0.0,0.0
Sanjay Soorkar,6.7375,7.9,0.9560895056725298,0.0,0.0
Sanjay Srinivas,6.300000000000001,8.9,3.676955262170047,0.0,0.0
Sanjay Srivastav,,,,0.0,0.0
Sanjay Srivastava,,,,0.0,0.0
Sanjay Sure,,,,0.0,0.0
Sanjay Surkar,8.4,8.4,,0.0,0.0
Sanjay Talreja,6.5,6.5,,0.0,0.0
Sanjay Todkar,,,,0.0,0.0
Sanjay Upadhyay,5.6,5.6,,0.0,0.0
Sanjay Verma,,,,0.0,0.0
Sanjay Vijay,8.0,8.0,,0.0,0.0
Sanjay Zaveri,3.5,3.5,,0.0,0.0
Sanjaya Leelaratne,,,,0.0,0.0
Sanjaya Nirmal,,,,0.0,0.0
Sanjeev,5.7,5.7,,0.0,0.0
Sanjeev Bidha,,,,0.0,0.0
Sanjeev Boharpi,,,,0.0,0.0
Sanjeev Gupta,6.6,6.6,,0.0,0.0
Sanjeev Kumar Rajput,7.7,7.7,,0.0,0.0
Sanjeev Megoti,,,,0.0,0.0
Sanjeev More,,,,0.0,0.0
Sanjeev Naik,,,,0.0,0.0
Sanjeev Nanda,,,,0.0,0.0
Sanjeev Rai,7.1,7.1,,0.0,0.0
Sanjeev Raj,3.6,3.7,0.14142135623730964,0.0,0.0
Sanjeev Rattan,,,,0.0,0.0
Sanjeev Reddy,5.6,5.7,0.14142135623730995,0.0,0.0
Sanjeev Savapandit,,,,0.0,0.0
Sanjeev Sharma,5.6,5.6,,0.0,0.0
Sanjeev Sharma Ronkel,,,,0.0,0.0
Sanjeev Sirpal,5.35,6.2,1.2020815280171306,0.0,0.0
Sanjeev Vedwan,7.85,8.5,0.9192388155425113,0.0,0.0
Sanjeeva,5.9,5.9,,0.0,0.0
Sanjeevi,,,,0.0,0.0
Sanjeewa Pushpakumara,6.4,7.0,0.8485281374238568,0.0,0.0
Sanjhey Sivan,4.2,4.2,,0.0,0.0
Sanjib Dey,6.6,6.6,,0.0,0.0
Sanjib Hazarika,,,,0.0,0.0
Sanjib Sabhapandit,,,,0.0,0.0
Sanjin Miric,9.3,9.3,,0.0,0.0
Sanjin Stanic,,,,0.0,0.0
Sanjith Chandrasenan,,,,0.0,0.0
Sanjiv Jaiswal,6.933333333333334,8.6,2.3860706890897707,0.0,0.0
Sanjiv Kolte,,,,0.0,0.0
Sanjiv Shah,7.7,7.7,,0.0,0.0
Sanjiv Sivan,5.3,5.3,,0.0,0.0
Sanjiv Trigunayat,4.9,4.9,,0.0,0.0
Sanjivan Lal,7.4,7.4,,0.0,0.0
Sanjivkumar Rathod,,,,0.0,0.0
Sanjna Singh,8.2,8.2,,0.0,0.0
Sanjok Roka,8.4,8.4,,0.0,0.0
Sanjoy,4.8,4.8,,0.0,0.0
Sanjoy Bardhon,6.9,8.6,2.4041630560342613,0.0,0.0
Sanjoy Hazra,,,,0.0,0.0
Sanjoy Nag,6.475,7.3,0.6238322424070967,0.0,0.0
Sanjoy Somadder,,,,0.0,0.0
Sanju Ambadi,3.9,3.9,,0.0,0.0
Sanju K. Gupta,4.1,4.1,,0.0,0.0
Sanju Surendran,7.25,8.4,1.6263455967290599,0.0,0.0
Sanju V Samuel,,,,0.0,0.0
Sanjukta Deb Roy,,,,0.0,0.0
Sankalp Mohanty,,,,0.0,0.0
Sankalp Reddy,6.65,7.5,1.202081528017131,0.0,0.0
Sankalp Sharma,,,,0.0,0.0
Sankalp Shrivastava,,,,0.0,0.0
Sankalpajiit Hazarika,,,,0.0,0.0
Sankar Debnath,8.1,8.1,,0.0,0.0
Sanket Angane,,,,0.0,0.0
Sanket Mane,,,,0.0,0.0
Sanket Prakash Pavse,6.3,6.3,,0.0,0.0
Sanket Verma,,,,0.0,0.0
Sankha Subhra Ganguly,8.3,8.3,,0.0,0.0
Sankhajit Biswas,7.6,7.6,,0.0,0.0
Sankshay Babber,,,,0.0,0.0
Sanm,,,,0.0,0.0
Sann Lee,,,,0.0,0.0
Sanna Allsopp,,,,0.0,0.0
Sanna Fabery de Jonge,,,,0.0,0.0
Sanna Lenken,6.7,6.7,,0.0,0.0
Sanna Liinamaa,,,,0.0,0.0
Sanna Savikko,,,,0.0,0.0
Sanna-Maari Tyysti,6.6,6.6,,0.0,0.0
Sanne Cousijn,,,,0.0,0.0
Sanne Rovers,7.0,7.8,1.1313708498984758,0.0,0.0
Sanne This,,,,0.0,0.0
Sanne Vogel,5.933333333333334,6.3,0.4725815626252602,0.0,0.0
Sanne van den Bergh,7.8,7.8,,0.0,0.0
Sannjoy Bhargv,,,,0.0,0.0
Sanoj Mishra,5.033333333333334,6.0,0.8504900548115377,0.0,0.0
Sanoob Yousaf,4.0,4.0,,0.0,0.0
Sanoop Sathyan,,,,0.0,0.0
Sanoop Thykoodam,,,,0.0,0.0
Sanping Han,4.9,4.9,,0.0,0.0
Sans Moonsamy,5.0,5.0,,0.0,0.0
Sanshou Hu,,,,0.0,0.0
Sant Bennn,,,,0.0,0.0
Sant Ram,,,,0.0,0.0
Santa Pestonji,7.6,7.6,,0.0,0.0
Santa Skutele,,,,0.0,0.0
Santa Yamagishi,6.2,6.2,,0.0,0.0
Santabelva,,,,0.0,0.0
Santana Spence,,,,0.0,0.0
Santanu Bhowmick,7.7,7.7,,0.0,0.0
Santanu Chatterjee,,,,0.0,0.0
Santanu Ghosh,6.2,6.2,,0.0,0.0
Santeri Ojala,,,,0.0,0.0
Santhakumar,7.699999999999999,7.8,0.14142135623730995,0.0,0.0
Santhana Bharathi,8.033333333333333,8.6,0.6658328118479384,0.0,0.0
Santhanamoorthy,4.5,4.5,,0.0,0.0
Santhi Kumar Turlapati,,,,0.0,0.0
Santhivila Dinesh,4.4,4.4,,0.0,0.0
Santhosh,8.3,8.3,,0.0,0.0
Santhosh Ananddram,7.6,7.9,0.4242640687119292,0.0,0.0
Santhosh Gopal,,,,0.0,0.0
Santhosh Kallatt,,,,0.0,0.0
Santhosh Khan,3.3,3.3,,0.0,0.0
Santhosh Kodenkeri,,,,0.0,0.0
Santhosh Kumar,,,,0.0,0.0
Santhosh Lakshman,,,,0.0,0.0
Santhosh Mandoor,,,,0.0,0.0
Santhosh Nair,4.4,5.3,1.2727922061357857,0.0,0.0
Santhosh Nambirajan,,,,0.0,0.0
Santhosh P. Jayakumar,4.516666666666667,5.5,1.1250185183661054,0.0,0.0
Santhosh Pandit,4.933333333333334,5.6,0.7023769168568492,0.0,0.0
Santhosh Peringeth,,,,0.0,0.0
Santhosh Peter Jaykumar,5.5,5.5,,0.0,0.0
Santhosh Puthukkunnu,,,,0.0,0.0
Santhosh Rajan,,,,0.0,0.0
Santhosh Sethumadhavan,,,,0.0,0.0
Santhosh Shetty Kateel,7.7,7.7,,0.0,0.0
Santhosh Souparnika,5.300000000000001,6.2,1.272792206135785,0.0,0.0
Santhosh Thiyagarajan,6.5,6.5,,0.0,0.0
Santhosh Viswanath,,,,0.0,0.0
Santhossh Jagarlapudi,5.5,5.5,,0.0,0.0
Santhu,6.85,7.3,0.6363961030678921,0.0,0.0
Santi Aguado,,,,0.0,0.0
Santi Amodeo,5.84,6.7,0.5983310120660639,0.0,0.0
Santi Boyero,,,,0.0,0.0
Santi Martín,,,,0.0,0.0
Santi Muro,,,,0.0,0.0
Santi P. Choudhury,7.6,7.6,,0.0,0.0
Santi Padró,,,,0.0,0.0
Santi Serda,,,,0.0,0.0
Santi Serrano,,,,0.0,0.0
Santi Suárez-Baldrís,,,,0.0,0.0
Santi Taepanich,6.6,6.6,,0.0,0.0
Santi Trullenque,,,,0.0,0.0
Santiago Aguilar,5.3,6.4,0.9643650760992957,0.0,0.0
Santiago Alvarado Ilarri,5.9,6.8,1.2727922061357857,0.0,0.0
Santiago Amigorena,5.25,5.3,0.0707106781186545,0.0,0.0
Santiago Arriaga,,,,0.0,0.0
Santiago Asef,,,,0.0,0.0
Santiago Bertolino,6.45,6.7,0.3535533905932738,0.0,0.0
Santiago Buendia,8.5,8.5,,0.0,0.0
Santiago Caicedo,6.8,6.8,,0.0,0.0
Santiago Calori,7.6,7.6,,0.0,0.0
Santiago Canel,,,,0.0,0.0
Santiago Cantu,,,,0.0,0.0
Santiago Carlos Oves,6.4799999999999995,7.3,0.5890670590009256,0.0,0.0
Santiago Cendejas,5.4,5.4,,0.0,0.0
Santiago Charrière,6.1,6.1,,0.0,0.0
Santiago Correa,,,,0.0,0.0
Santiago Cúneo,3.6,3.6,,0.0,0.0
Santiago Dellape,6.0,6.0,,0.0,0.0
Santiago Esteinou,8.0,8.0,,0.0,0.0
Santiago Esteves,7.0,7.0,,0.0,0.0
Santiago Fabregas,,,,0.0,0.0
Santiago Fernández Calvete,5.533333333333334,6.9,1.1930353445448858,0.0,0.0
Santiago Fillol,,,,0.0,0.0
Santiago Galindo,5.6,5.6,,0.0,0.0
Santiago García,6.8,6.8,,0.0,0.0
Santiago García Isler,7.6,7.6,,0.0,0.0
Santiago García de Leániz,4.9,4.9,,0.0,0.0
Santiago Garrido Rua,6.6,6.6,,0.0,0.0
Santiago Giralt,6.0625,6.9,0.6069537520625913,0.0,0.0
Santiago Guidi,4.8,4.8,,0.0,0.0
Santiago Lapeira,5.5,6.8,1.1532562594670794,0.0,0.0
Santiago León Cuéllar,4.8,4.8,,0.0,0.0
Santiago Limón,5.7,6.1,0.6082762530298218,0.0,0.0
Santiago Lopez Jover,,,,0.0,0.0
Santiago Lorenzo,5.6,5.8,0.28284271247461834,0.0,0.0
Santiago Loza,5.95,7.5,0.8284706611363112,0.0,0.0
Santiago Lozano Álvarez,6.3,6.3,,0.0,0.0
Santiago Manes Moreno,,,,0.0,0.0
Santiago Manriquez,,,,0.0,0.0
Santiago Matallana,5.9,5.9,,0.0,0.0
Santiago Maza,8.1,8.1,,0.0,0.0
Santiago Mazarro,,,,0.0,0.0
Santiago Menghini,,,,0.0,0.0
Santiago Miquelino,,,,0.0,0.0
Santiago Mitre,6.659999999999999,7.0,0.41593268686170853,0.0,0.0
Santiago Mohar Volkow,6.8,7.8,0.9539392014169452,0.0,0.0
Santiago Moro,6.5,6.8,0.30000000000000004,0.0,0.0
Santiago Nacif Cabrera,7.9,7.9,,0.0,0.0
Santiago Nfá Obiang,,,,0.0,0.0
Santiago Oría,,,,0.0,0.0
Santiago Otheguy,6.4,6.4,,0.0,0.0
Santiago Paladines,,,,0.0,0.0
Santiago Palavecino,5.95,7.3,0.9678154093971983,0.0,0.0
Santiago Parra,5.3,5.3,,0.0,0.0
Santiago Parres,,,,0.0,0.0
Santiago Pedroche De Samaniego,,,,0.0,0.0
Santiago Pumarola,7.3,7.3,,0.0,0.0
Santiago Requejo,6.0,6.0,,0.0,0.0
Santiago Reveco Lepe,,,,0.0,0.0
Santiago Rivero,,,,0.0,0.0
Santiago Rizzo,6.7,6.7,,0.0,0.0
Santiago Ríos,7.466666666666666,7.7,0.20816659994661346,0.0,0.0
Santiago Salinas Sacre,,,,0.0,0.0
Santiago San Miguel,5.5,6.2,0.6595452979136459,0.0,0.0
Santiago Segura,5.8625,6.8,0.5040904113917887,0.0,0.0
Santiago Sein,,,,0.0,0.0
Santiago Serrano,8.0,8.0,,0.0,0.0
Santiago Sierra,,,,0.0,0.0
Santiago Solera,7.4,7.4,,0.0,0.0
Santiago Stelley,7.4,7.4,,0.0,0.0
Santiago Svirsky,5.2,5.2,,0.0,0.0
Santiago Tabernero,5.85,6.0,0.2121320343559638,0.0,0.0
Santiago Tamagnone,,,,0.0,0.0
Santiago Valldeperez,,,,0.0,0.0
Santiago Van Dam,6.0,6.0,,0.0,0.0
Santiago Ventura,8.0,8.0,,0.0,0.0
Santiago Vivacqua,,,,0.0,0.0
Santiago Zannou,6.3,6.7,0.4582575694955845,0.0,0.0
Santiago Álvarez,7.6,8.2,0.5830951894845301,0.0,0.0
Santilal Soni,7.4,7.4,,0.0,0.0
Santino Campanelli,5.7,5.7,,0.0,0.0
Santino Panico,8.7,8.7,,0.0,0.0
Santje Kramer,,,,0.0,0.0
Santo,,,,0.0,0.0
Santo Anthikad,,,,0.0,0.0
Santo Moss,,,,0.0,0.0
Santo Scardillo,6.9,6.9,,0.0,0.0
Santo Thattil,,,,0.0,0.0
Santokh Takhar,,,,0.0,0.0
Santos Alcocer,4.566666666666666,5.0,0.5131601439446881,0.0,0.0
Santos Babu Lohani,5.2,5.2,,0.0,0.0
Santos Bacana,,,,0.0,0.0
Santos Blanco,,,,0.0,0.0
Santos Núñez,,,,0.0,0.0
Santos Ruano,8.9,8.9,,0.0,0.0
Santosh,,,,0.0,0.0
Santosh Babusenan,4.6,4.6,,0.0,0.0
Santosh Chimaji Jadhav,1.9,1.9,,0.0,0.0
Santosh Chippadi,,,,0.0,0.0
Santosh Dandekar,,,,0.0,0.0
Santosh Eubulus,7.4,7.4,,0.0,0.0
Santosh Funde,,,,0.0,0.0
Santosh Gaikwad,4.8,4.8,,0.0,0.0
Santosh Ghoshal,,,,0.0,0.0
Santosh Gupta,,,,0.0,0.0
Santosh Hagavane,,,,0.0,0.0
Santosh Jain,,,,0.0,0.0
Santosh Kashyap,9.2,9.2,,0.0,0.0
Santosh Kata,,,,0.0,0.0
Santosh Kumar,,,,0.0,0.0
Santosh Kumar Atreya,,,,0.0,0.0
Santosh Kumar RS,,,,0.0,0.0
Santosh M P,8.0,8.0,,0.0,0.0
Santosh Mainkar,,,,0.0,0.0
Santosh Mishra,6.325,7.2,0.8995369179009087,0.0,0.0
Santosh Parlawar,,,,0.0,0.0
Santosh Pathare,,,,0.0,0.0
Santosh Rai Pataje,,,,0.0,0.0
Santosh Ramdas Manjrekar,6.266666666666667,8.0,1.8036999011291575,0.0,0.0
Santosh Ramdas Raut,,,,0.0,0.0
Santosh Rammeena Mijgar,7.5,7.5,,0.0,0.0
Santosh Sawant,,,,0.0,0.0
Santosh Sen,,,,0.0,0.0
Santosh Shetty,,,,0.0,0.0
Santosh Shriramudu,,,,0.0,0.0
Santosh Sivan,7.033333333333334,8.3,0.7215303601415954,0.0,0.0
Santosh Srinivas,5.566666666666666,6.2,0.7094598884597589,0.0,0.0
Santosh Subhash Thite,6.5,6.5,,0.0,0.0
Santosh Upadhyay,,,,0.0,0.0
Santosh r Mishra,,,,0.0,0.0
Santram,,,,0.0,0.0
Santram Varma,4.85,5.3,0.6363961030678921,0.0,0.0
Santrell Davis,,,,0.0,0.0
Santwana Bardoloi,5.9,5.9,,0.0,0.0
Sanu Dhanraj,,,,0.0,0.0
Sanu John Varughese,,,,0.0,0.0
Sanusi Izihaq,,,,0.0,0.0
Sanvi Panou,,,,0.0,0.0
Sanwoy Bose,,,,0.0,0.0
Sany,7.2,7.2,,0.0,0.0
Sanyakorn,,,,0.0,0.0
Sanyi Li,,,,0.0,0.0
Sanyuan Peng,6.4,6.4,,0.0,0.0
Sanyukta Shrestha,8.4,8.4,,0.0,0.0
Sanzhar Babayev,5.8,5.8,,0.0,0.0
Sanzhar Sultan,5.3,5.3,,0.0,0.0
Sanzi Desiderio,,,,0.0,0.0
Sanâa Swart,,,,0.0,0.0
Saodat Ismailova,6.550000000000001,6.9,0.49497474683058307,0.0,0.0
Saori Den,,,,0.0,0.0
Sapan Pasuparthi,4.2,4.2,,0.0,0.0
Sapana Sakya,,,,0.0,0.0
Saparmukhammed Dzhallyyev,,,,0.0,0.0
Saphia Azzeddine,5.6,5.6,0.0,0.0,0.0
Sapidah Kian,,,,0.0,0.0
Sapna Bhavnani,9.0,9.0,,0.0,0.0
Saptadji,3.0,3.0,,0.0,0.0
Saptarishi Pratim,,,,0.0,0.0
Saptaswa Basu,6.866666666666667,7.5,0.8504900548115377,0.0,0.0
Saqib Khan,,,,0.0,0.0
Saqib Malik,5.7,5.7,,0.0,0.0
Saqib Siddiqui,2.2,2.2,,0.0,0.0
Saqlain Rizvi,,,,0.0,0.0
Saquan Jones,5.0,5.6,0.8485281374238566,0.0,0.0
Sara A. De céano-Vivas,,,,0.0,0.0
Sara Abed Millman,5.4,5.4,,0.0,0.0
Sara Alavi,,,,0.0,0.0
Sara Alessandrini,,,,0.0,0.0
Sara Andersson,,,,0.0,0.0
Sara Appelgren,,,,0.0,0.0
Sara Archambault,,,,0.0,0.0
Sara Ballantine,8.9,8.9,,0.0,0.0
Sara Baur-Harding,,,,0.0,0.0
Sara Blecher,6.959999999999999,8.1,0.8049844718999243,0.0,0.0
Sara Bonfim,,,,0.0,0.0
Sara Botsford,5.3,5.3,,0.0,0.0
Sara Broos,6.75,6.8,0.0707106781186545,0.0,0.0
Sara Bustamante-Drozdek,,,,0.0,0.0
Sara CF de Gouveia,8.15,8.5,0.49497474683058373,0.0,0.0
Sara Cecconi,,,,0.0,0.0
Sara Christina Magness,,,,0.0,0.0
Sara Colangelo,6.433333333333334,6.8,0.5507570547286103,0.0,0.0
Sara Covi,9.6,9.6,,0.0,0.0
Sara Crow,8.7,8.7,,0.0,0.0
